"統計年月","縣市","行政區域","出生數","出生數.男","出生數.女","死亡數","死亡數.男","死亡數.女","結婚對數","離婚對數"
10403,"高雄市","三民一達明里",2,2,0,1,1,0,4,1
10403,"高雄市","三民一達仁里",2,2,0,3,2,1,1,0
10403,"高雄市","三民一達勇里",1,0,1,1,1,0,0,0
10403,"高雄市","三民一德北里",1,0,1,2,2,0,3,3
10403,"高雄市","三民一德東里",0,0,0,0,0,0,0,0
10403,"高雄市","三民一德仁里",1,0,1,2,2,0,0,0
10403,"高雄市","三民一德西里",2,1,1,3,1,2,1,0
10403,"高雄市","三民一德行里",1,0,1,2,2,0,2,0
10403,"高雄市","三民一德智里",7,4,3,0,0,0,4,0
10403,"高雄市","三民一豐裕里",4,1,3,8,4,4,2,0
10403,"高雄市","三民一鳳北里",0,0,0,3,1,2,0,0
10403,"高雄市","三民一鳳南里",1,0,1,2,2,0,1,0
10403,"高雄市","三民一港東里",3,2,1,2,2,0,1,0
10403,"高雄市","三民一港西里",1,0,1,1,1,0,1,0
10403,"高雄市","三民一港新里",3,1,2,1,0,1,1,0
10403,"高雄市","三民一建東里",2,2,0,0,0,0,3,0
10403,"高雄市","三民一精華里",0,0,0,3,3,0,0,0
10403,"高雄市","三民一力行里",0,0,0,2,1,1,3,1
10403,"高雄市","三民一立誠里",1,1,0,4,3,1,0,0
10403,"高雄市","三民一立德里",1,1,0,1,1,0,3,2
10403,"高雄市","三民一立業里",0,0,0,1,0,1,1,1
10403,"高雄市","三民一民享里",4,3,1,3,1,2,4,2
10403,"高雄市","三民一千北里",0,0,0,2,1,1,2,1
10403,"高雄市","三民一千秋里",3,1,2,6,3,3,1,0
10403,"高雄市","三民一千歲里",0,0,0,2,2,0,0,1
10403,"高雄市","三民一十美里",2,1,1,3,2,1,0,0
10403,"高雄市","三民一十全里",4,0,4,5,5,0,2,0
10403,"高雄市","三民一同德里",2,0,2,4,2,2,1,2
10403,"高雄市","三民一興德里",1,1,0,3,1,2,1,0
10403,"高雄市","三民一裕民里",2,1,1,0,0,0,0,0
10403,"高雄市","三民一長明里",0,0,0,0,0,0,0,1
10403,"高雄市","杉林區大愛里",3,2,1,4,1,3,1,2
10403,"高雄市","杉林區集來里",0,0,0,1,1,0,0,1
10403,"高雄市","杉林區木梓里",0,0,0,5,4,1,1,0
10403,"高雄市","杉林區杉林里",1,0,1,6,3,3,0,1
10403,"高雄市","杉林區上平里",1,1,0,9,3,6,0,0
10403,"高雄市","杉林區新庄里",2,1,1,7,3,4,0,2
10403,"高雄市","杉林區月眉里",1,1,0,4,4,0,0,0
10403,"高雄市","杉林區月美里",1,0,1,4,3,1,1,1
10403,"高雄市","桃源區寶山里",1,1,0,0,0,0,0,0
10403,"高雄市","桃源區復興里",0,0,0,0,0,0,1,0
10403,"高雄市","桃源區高中里",2,1,1,1,1,0,0,0
10403,"高雄市","桃源區建山里",2,2,0,3,2,1,1,0
10403,"高雄市","桃源區拉芙蘭里",1,0,1,0,0,0,1,0
10403,"高雄市","桃源區梅山里",0,0,0,0,0,0,1,0
10403,"高雄市","桃源區勤和里",0,0,0,1,1,0,0,0
10403,"高雄市","桃源區桃源里",1,0,1,2,1,1,0,0
10403,"高雄市","田寮區崇德里",1,0,1,5,3,2,1,1
10403,"高雄市","田寮區大同里",0,0,0,1,0,1,0,0
10403,"高雄市","田寮區古亭里",0,0,0,4,3,1,0,0
10403,"高雄市","田寮區鹿埔里",0,0,0,1,1,0,0,0
10403,"高雄市","田寮區南安里",1,0,1,1,1,0,1,0
10403,"高雄市","田寮區七星里",2,1,1,4,2,2,1,0
10403,"高雄市","田寮區三和里",1,0,1,0,0,0,0,0
10403,"高雄市","田寮區田寮里",0,0,0,2,2,0,0,1
10403,"高雄市","田寮區西德里",0,0,0,0,0,0,0,0
10403,"高雄市","田寮區新興里",4,2,2,5,5,0,2,0
10403,"高雄市","小港區大苓里",5,2,3,3,2,1,6,1
10403,"高雄市","小港區大坪里",5,3,2,3,3,0,5,0
10403,"高雄市","小港區店鎮里",10,4,6,4,2,2,6,4
10403,"高雄市","小港區二苓里",4,2,2,9,6,3,7,3
10403,"高雄市","小港區鳳宮里",1,0,1,7,4,3,2,0
10403,"高雄市","小港區鳳林里",3,2,1,9,3,6,3,1
10403,"高雄市","小港區鳳鳴里",2,0,2,6,4,2,3,0
10403,"高雄市","小港區鳳森里",2,1,1,5,3,2,2,2
10403,"高雄市","小港區鳳興里",7,3,4,6,3,3,5,3
10403,"高雄市","小港區鳳源里",4,3,1,1,1,0,1,0
10403,"高雄市","小港區港后里",6,2,4,1,1,0,2,3
10403,"高雄市","小港區港口里",6,3,3,4,3,1,4,2
10403,"高雄市","小港區港明里",4,1,3,4,3,1,6,3
10403,"高雄市","小港區港南里",3,2,1,4,3,1,1,3
10403,"高雄市","小港區港墘里",1,0,1,2,2,0,3,1
10403,"高雄市","小港區港興里",5,2,3,4,3,1,0,3
10403,"高雄市","小港區港正里",1,1,0,1,1,0,4,1
10403,"高雄市","小港區高松里",7,5,2,6,4,2,8,3
10403,"高雄市","小港區桂林里",6,3,3,5,4,1,4,4
10403,"高雄市","小港區合作里",3,2,1,2,2,0,3,1
10403,"高雄市","小港區宏亮里",6,3,3,4,3,1,3,2
10403,"高雄市","小港區濟南里",8,3,5,11,6,5,4,3
10403,"高雄市","小港區孔宅里",6,3,3,4,3,1,9,2
10403,"高雄市","小港區六苓里",5,2,3,2,2,0,2,1
10403,"高雄市","小港區龍鳳里",7,3,4,5,1,4,2,1
10403,"高雄市","小港區坪頂里",22,11,11,5,4,1,9,2
10403,"高雄市","小港區青島里",3,3,0,4,3,1,1,2
10403,"高雄市","小港區三苓里",3,1,2,3,2,1,3,1
10403,"高雄市","小港區廈莊里",4,2,2,2,1,1,4,3
10403,"高雄市","小港區山東里",7,6,1,2,1,1,1,1
10403,"高雄市","小港區山明里",24,10,14,14,8,6,14,5
10403,"高雄市","小港區順苓里",6,3,3,5,3,2,8,4
10403,"高雄市","小港區松金里",2,2,0,5,2,3,5,0
10403,"高雄市","小港區松山里",13,5,8,6,4,2,2,1
10403,"高雄市","小港區泰山里",6,3,3,0,0,0,4,1
10403,"高雄市","小港區小港里",1,1,0,5,3,2,3,1
10403,"高雄市","小港區正苓里",13,6,7,2,2,0,8,2
10403,"高雄市","小港區中厝里",9,7,2,3,3,0,3,1
10403,"高雄市","新興區愛平里",1,0,1,3,1,2,1,0
10403,"高雄市","新興區成功里",1,0,1,2,0,2,0,1
10403,"高雄市","新興區大明里",2,0,2,3,2,1,1,0
10403,"高雄市","新興區德生里",2,0,2,8,5,3,3,0
10403,"高雄市","新興區德望里",2,1,1,4,2,2,1,2
10403,"高雄市","新興區德政里",0,0,0,0,0,0,0,1
10403,"高雄市","新興區東坡里",1,1,0,3,2,1,3,1
10403,"高雄市","新興區光耀里",6,1,5,4,3,1,2,0
10403,"高雄市","新興區漢民里",1,1,0,2,0,2,0,0
10403,"高雄市","新興區浩然里",2,0,2,3,1,2,1,0
10403,"高雄市","新興區華聲里",0,0,0,0,0,0,2,1
10403,"高雄市","新興區建華里",0,0,0,1,0,1,1,0
10403,"高雄市","新興區建興里",1,1,0,1,0,1,3,1
10403,"高雄市","新興區蕉園里",0,0,0,3,2,1,0,1
10403,"高雄市","新興區開平里",6,2,4,3,0,3,5,2
10403,"高雄市","新興區黎明里",1,1,0,2,1,1,2,1
10403,"高雄市","新興區明莊里",0,0,0,0,0,0,0,0
10403,"高雄市","新興區南港里",1,0,1,2,1,1,4,0
10403,"高雄市","新興區秋山里",0,0,0,1,1,0,3,0
10403,"高雄市","新興區仁聲里",0,0,0,0,0,0,1,0
10403,"高雄市","新興區榮治里",0,0,0,1,1,0,1,1
10403,"高雄市","新興區順昌里",3,0,3,3,2,1,0,1
10403,"高雄市","新興區文昌里",3,2,1,3,2,1,2,1
10403,"高雄市","新興區新江里",2,1,1,4,1,3,1,0
10403,"高雄市","新興區興昌里",2,0,2,4,3,1,2,1
10403,"高雄市","新興區永寧里",1,1,0,1,1,0,2,0
10403,"高雄市","新興區玉衡里",0,0,0,3,2,1,0,0
10403,"高雄市","新興區長驛里",1,1,0,3,0,3,1,0
10403,"高雄市","新興區振成里",3,2,1,3,1,2,1,2
10403,"高雄市","新興區振華里",1,0,1,2,1,1,1,0
10403,"高雄市","新興區正氣里",0,0,0,8,5,3,0,2
10403,"高雄市","新興區中東里",4,2,2,3,3,0,0,0
10403,"高雄市","鹽埕區博愛里",0,0,0,1,1,0,1,1
10403,"高雄市","鹽埕區慈愛里",0,0,0,0,0,0,0,0
10403,"高雄市","鹽埕區府北里",2,0,2,5,2,3,2,1
10403,"高雄市","鹽埕區港都里",1,0,1,1,1,0,2,1
10403,"高雄市","鹽埕區光明里",0,0,0,3,1,2,3,0
10403,"高雄市","鹽埕區河濱里",2,1,1,3,2,1,4,0
10403,"高雄市","鹽埕區江南里",1,0,1,1,1,0,0,0
10403,"高雄市","鹽埕區江西里",1,1,0,2,0,2,1,1
10403,"高雄市","鹽埕區教仁里",5,2,3,5,2,3,4,0
10403,"高雄市","鹽埕區瀨南里",0,0,0,4,2,2,1,0
10403,"高雄市","鹽埕區藍橋里",5,2,3,2,1,1,4,2
10403,"高雄市","鹽埕區陸橋里",0,0,0,2,2,0,0,2
10403,"高雄市","鹽埕區南端里",0,0,0,3,2,1,1,0
10403,"高雄市","鹽埕區沙地里",0,0,0,1,1,0,1,0
10403,"高雄市","鹽埕區壽星里",2,2,0,4,2,2,3,1
10403,"高雄市","鹽埕區新豐里",0,0,0,3,1,2,1,2
10403,"高雄市","鹽埕區新化里",2,0,2,0,0,0,0,0
10403,"高雄市","鹽埕區新樂里",1,1,0,1,0,1,3,1
10403,"高雄市","鹽埕區育仁里",1,0,1,0,0,0,2,2
10403,"高雄市","鹽埕區中山里",1,1,0,2,1,1,0,0
10403,"高雄市","鹽埕區中原里",1,1,0,0,0,0,1,0
10403,"高雄市","燕巢區安招里",4,1,3,22,21,1,6,3
10403,"高雄市","燕巢區東燕里",2,1,1,5,2,3,2,0
10403,"高雄市","燕巢區鳳雄里",3,3,0,10,5,5,2,1
10403,"高雄市","燕巢區橫山里",4,3,1,7,4,3,0,0
10403,"高雄市","燕巢區尖山里",4,1,3,3,1,2,0,0
10403,"高雄市","燕巢區角宿里",3,1,2,2,1,1,3,1
10403,"高雄市","燕巢區金山里",3,2,1,2,0,2,2,0
10403,"高雄市","燕巢區南燕里",4,3,1,6,3,3,3,2
10403,"高雄市","燕巢區瓊林里",3,0,3,2,0,2,2,0
10403,"高雄市","燕巢區深水里",4,3,1,13,8,5,2,2
10403,"高雄市","燕巢區西燕里",3,2,1,5,3,2,1,1
10403,"高雄市","永安區保寧里",5,4,1,6,4,2,4,2
10403,"高雄市","永安區維新里",11,7,4,5,1,4,5,2
10403,"高雄市","永安區新港里",6,1,5,8,7,1,3,2
10403,"高雄市","永安區鹽田里",3,1,2,0,0,0,0,0
10403,"高雄市","永安區永安里",1,0,1,2,2,0,4,0
10403,"高雄市","永安區永華里",7,2,5,2,1,1,2,1
10403,"高雄市","梓官區赤東里",2,2,0,3,2,1,3,1
10403,"高雄市","梓官區赤崁里",4,2,2,1,0,1,4,2
10403,"高雄市","梓官區赤西里",0,0,0,0,0,0,0,1
10403,"高雄市","梓官區大舍里",7,3,4,7,5,2,4,3
10403,"高雄市","梓官區典寶里",8,5,3,2,2,0,2,3
10403,"高雄市","梓官區茄苳里",4,4,0,2,1,1,4,0
10403,"高雄市","梓官區禮蚵里",1,1,0,4,2,2,1,2
10403,"高雄市","梓官區同安里",0,0,0,1,1,0,0,0
10403,"高雄市","梓官區信蚵里",7,4,3,4,2,2,4,1
10403,"高雄市","梓官區智蚵里",5,2,3,6,2,4,3,0
10403,"高雄市","梓官區中崙里",2,1,1,2,1,1,0,1
10403,"高雄市","梓官區梓和里",4,3,1,4,3,1,2,1
10403,"高雄市","梓官區梓平里",3,1,2,2,2,0,1,0
10403,"高雄市","梓官區梓信里",3,2,1,2,1,1,1,0
10403,"高雄市","梓官區梓義里",1,1,0,3,1,2,3,2
10403,"高雄市","左營區菜公里",53,32,21,25,17,8,27,11
10403,"高雄市","左營區城南里",0,0,0,4,2,2,1,0
10403,"高雄市","左營區崇實里",12,8,4,2,0,2,10,5
10403,"高雄市","左營區頂北里",0,0,0,2,1,1,0,0
10403,"高雄市","左營區頂西里",3,2,1,4,2,2,3,0
10403,"高雄市","左營區福山里",71,41,30,22,14,8,60,17
10403,"高雄市","左營區光輝里",2,1,1,3,1,2,5,0
10403,"高雄市","左營區果峰里",1,1,0,6,6,0,4,1
10403,"高雄市","左營區果惠里",1,0,1,3,2,1,3,0
10403,"高雄市","左營區果貿里",5,4,1,11,5,6,1,4
10403,"高雄市","左營區海勝里",5,5,0,20,13,7,5,3
10403,"高雄市","左營區合群里",2,1,1,11,6,5,3,0
10403,"高雄市","左營區進學里",2,0,2,3,3,0,1,0
10403,"高雄市","左營區莒光里",3,2,1,6,4,2,4,2
10403,"高雄市","左營區路東里",0,0,0,2,1,1,0,1
10403,"高雄市","左營區廟北里",1,1,0,0,0,0,0,2
10403,"高雄市","左營區廟東里",0,0,0,3,3,0,0,1
10403,"高雄市","左營區明建里",3,2,1,0,0,0,1,0
10403,"高雄市","左營區埤北里",2,1,1,8,4,4,1,0
10403,"高雄市","左營區埤東里",1,0,1,5,3,2,2,0
10403,"高雄市","左營區埤西里",1,0,1,1,1,0,0,0
10403,"高雄市","左營區屏山里",1,1,0,2,2,0,3,3
10403,"高雄市","左營區廍北里",0,0,0,1,1,0,0,1
10403,"高雄市","左營區廍南里",2,1,1,4,3,1,3,0
10403,"高雄市","左營區聖后里",2,2,0,1,0,1,2,0
10403,"高雄市","左營區聖南里",2,1,1,2,1,1,1,0
10403,"高雄市","左營區聖西里",0,0,0,2,1,1,0,1
10403,"高雄市","左營區尾北里",0,0,0,6,4,2,3,5
10403,"高雄市","左營區尾南里",0,0,0,1,0,1,2,0
10403,"高雄市","左營區尾西里",1,1,0,2,1,1,1,0
10403,"高雄市","左營區祥和里",0,0,0,1,1,0,1,0
10403,"高雄市","左營區新光里",17,9,8,7,6,1,12,10
10403,"高雄市","左營區新上里",36,21,15,29,14,15,24,14
10403,"高雄市","左營區新下里",27,16,11,12,5,7,17,10
10403,"高雄市","左營區新中里",5,3,2,2,2,0,2,1
10403,"高雄市","左營區永清里",5,1,4,1,0,1,0,0
10403,"高雄市","左營區中北里",1,1,0,3,1,2,0,0
10403,"高雄市","左營區中南里",0,0,0,1,1,0,2,1
10403,"高雄市","左營區自助里",0,0,0,3,2,1,0,0
10405,"高雄市","阿蓮區阿蓮里",8,5,3,5,3,2,11,1
10405,"高雄市","阿蓮區峯山里",1,0,1,4,4,0,2,0
10405,"高雄市","阿蓮區復安里",2,1,1,2,0,2,0,0
10405,"高雄市","阿蓮區崗山里",0,0,0,2,1,1,3,1
10405,"高雄市","阿蓮區港後里",4,3,1,7,6,1,4,4
10405,"高雄市","阿蓮區和蓮里",2,1,1,4,2,2,2,1
10405,"高雄市","阿蓮區南蓮里",3,3,0,7,4,3,4,2
10405,"高雄市","阿蓮區青旗里",0,0,0,6,4,2,1,1
10405,"高雄市","阿蓮區清蓮里",2,0,2,5,2,3,7,1
10405,"高雄市","阿蓮區石安里",1,1,0,5,2,3,1,0
10405,"高雄市","阿蓮區玉庫里",0,0,0,2,1,1,1,1
10405,"高雄市","阿蓮區中路里",2,1,1,2,1,1,2,1
10405,"高雄市","大寮區潮寮里",5,3,2,3,1,2,3,0
10405,"高雄市","大寮區大寮里",11,3,8,10,8,2,7,1
10405,"高雄市","大寮區光武里",0,0,0,1,1,0,0,1
10405,"高雄市","大寮區過溪里",3,2,1,4,3,1,3,2
10405,"高雄市","大寮區後庄里",12,6,6,7,0,7,10,2
10405,"高雄市","大寮區會結里",4,2,2,2,1,1,3,2
10405,"高雄市","大寮區會社里",16,6,10,13,8,5,6,2
10405,"高雄市","大寮區江山里",8,3,5,6,3,3,2,0
10405,"高雄市","大寮區拷潭里",2,0,2,0,0,0,4,0
10405,"高雄市","大寮區琉球里",11,1,10,4,4,0,5,3
10405,"高雄市","大寮區內坑里",5,3,2,10,9,1,10,2
10405,"高雄市","大寮區前庄里",4,2,2,4,3,1,4,0
10405,"高雄市","大寮區三隆里",4,3,1,13,9,4,11,1
10405,"高雄市","大寮區山頂里",10,4,6,8,5,3,12,10
10405,"高雄市","大寮區上寮里",2,0,2,6,3,3,4,0
10405,"高雄市","大寮區翁園里",8,3,5,7,5,2,4,1
10405,"高雄市","大寮區溪寮里",2,2,0,1,0,1,0,0
10405,"高雄市","大寮區新厝里",2,1,1,7,6,1,1,1
10405,"高雄市","大寮區義和里",2,2,0,4,4,0,1,1
10405,"高雄市","大寮區義仁里",1,0,1,3,1,2,1,0
10405,"高雄市","大寮區永芳里",14,5,9,11,5,6,11,2
10405,"高雄市","大寮區昭明里",10,8,2,7,4,3,3,0
10405,"高雄市","大寮區中興里",12,2,10,18,11,7,6,1
10405,"高雄市","大寮區中庄里",13,6,7,16,7,9,15,10
10405,"高雄市","大寮區忠義里",0,0,0,1,0,1,0,0
10405,"高雄市","大社區保安里",7,3,4,2,1,1,5,2
10405,"高雄市","大社區保社里",1,0,1,4,3,1,5,3
10405,"高雄市","大社區翠屏里",1,0,1,2,1,1,3,1
10405,"高雄市","大社區大社里",10,3,7,8,6,2,13,1
10405,"高雄市","大社區觀音里",10,6,4,12,4,8,12,1
10405,"高雄市","大社區嘉誠里",2,1,1,1,0,1,2,1
10405,"高雄市","大社區三奶里",3,2,1,2,0,2,5,3
10405,"高雄市","大社區神農里",10,3,7,5,2,3,5,3
10405,"高雄市","大社區中里里",3,1,2,5,3,2,4,1
10405,"高雄市","大樹區大坑里",1,0,1,3,2,1,7,1
10405,"高雄市","大樹區大樹里",3,1,2,4,2,2,1,1
10405,"高雄市","大樹區姑山里",1,1,0,1,0,1,2,0
10405,"高雄市","大樹區和山里",2,1,1,0,0,0,1,1
10405,"高雄市","大樹區井腳里",2,1,1,2,1,1,4,0
10405,"高雄市","大樹區九曲里",13,7,6,9,6,3,2,0
10405,"高雄市","大樹區久堂里",6,4,2,10,5,5,3,2
10405,"高雄市","大樹區龍目里",2,2,0,3,1,2,0,0
10405,"高雄市","大樹區三和里",0,0,0,3,0,3,0,0
10405,"高雄市","大樹區檨腳里",4,3,1,7,4,3,6,1
10405,"高雄市","大樹區水安里",3,0,3,5,3,2,6,0
10405,"高雄市","大樹區水寮里",4,2,2,4,3,1,0,1
10405,"高雄市","大樹區統嶺里",1,1,0,3,2,1,1,0
10405,"高雄市","大樹區溪埔里",2,2,0,4,4,0,2,0
10405,"高雄市","大樹區小坪里",4,4,0,4,2,2,2,0
10405,"高雄市","大樹區興山里",1,0,1,3,1,2,2,1
10405,"高雄市","大樹區興田里",3,0,3,1,1,0,1,3
10405,"高雄市","大樹區竹寮里",3,1,2,4,2,2,4,2
10405,"高雄市","鳳山二保安里",26,16,10,1,1,0,16,2
10405,"高雄市","鳳山二大德里",8,6,2,7,3,4,7,1
10405,"高雄市","鳳山二二甲里",11,6,5,6,0,6,2,0
10405,"高雄市","鳳山二福誠里",7,5,2,5,2,3,5,3
10405,"高雄市","鳳山二福祥里",2,2,0,2,0,2,8,1
10405,"高雄市","鳳山二福興里",13,6,7,6,2,4,10,2
10405,"高雄市","鳳山二富甲里",2,2,0,2,1,1,2,0
10405,"高雄市","鳳山二富榮里",7,4,3,2,0,2,5,0
10405,"高雄市","鳳山二國富里",6,3,3,5,2,3,1,0
10405,"高雄市","鳳山二國光里",2,1,1,1,1,0,7,0
10405,"高雄市","鳳山二國隆里",3,0,3,5,4,1,5,1
10405,"高雄市","鳳山二國泰里",3,2,1,7,5,2,9,1
10405,"高雄市","鳳山二過埤里",32,18,14,11,6,5,23,5
10405,"高雄市","鳳山二海洋里",8,4,4,6,4,2,2,1
10405,"高雄市","鳳山二老爺里",9,4,5,8,5,3,15,4
10405,"高雄市","鳳山二龍成里",5,2,3,2,1,1,4,3
10405,"高雄市","鳳山二南成里",10,3,7,8,5,3,9,2
10405,"高雄市","鳳山二南和里",4,2,2,3,2,1,1,2
10405,"高雄市","鳳山二善美里",9,6,3,5,2,3,8,3
10405,"高雄市","鳳山二天興里",5,1,4,4,3,1,4,4
10405,"高雄市","鳳山二五福里",5,4,1,3,2,1,4,1
10405,"高雄市","鳳山二武漢里",10,4,6,9,5,4,3,0
10405,"高雄市","鳳山二武慶里",3,3,0,3,3,0,2,2
10405,"高雄市","鳳山二新富里",5,3,2,2,1,1,10,2
10405,"高雄市","鳳山二新甲里",6,4,2,8,5,3,4,3
10405,"高雄市","鳳山二新樂里",4,2,2,1,0,1,7,1
10405,"高雄市","鳳山二新強里",7,4,3,7,5,2,6,1
10405,"高雄市","鳳山二新泰里",11,7,4,3,1,2,5,4
10405,"高雄市","鳳山二新武里",2,0,2,4,2,2,4,1
10405,"高雄市","鳳山二一甲里",1,1,0,9,7,2,6,3
10405,"高雄市","鳳山二鎮南里",4,3,1,7,5,2,8,2
10405,"高雄市","鳳山二正義里",12,8,4,3,2,1,7,4
10405,"高雄市","鳳山二中崙里",3,3,0,2,2,0,7,0
10405,"高雄市","鳳山二中民里",4,2,2,7,4,3,7,2
10405,"高雄市","鳳山二中榮里",10,3,7,4,4,0,5,4
10405,"高雄市","鳳山一北門里",2,1,1,4,1,3,8,1
10405,"高雄市","鳳山一曹公里",1,0,1,6,4,2,3,1
10405,"高雄市","鳳山一成功里",0,0,0,2,1,1,1,0
10405,"高雄市","鳳山一誠德里",4,1,3,4,4,0,2,3
10405,"高雄市","鳳山一誠信里",3,3,0,2,1,1,1,0
10405,"高雄市","鳳山一誠義里",7,2,5,4,2,2,8,1
10405,"高雄市","鳳山一誠智里",2,2,0,2,0,2,3,1
10405,"高雄市","鳳山一東門里",7,7,0,11,7,4,8,3
10405,"高雄市","鳳山一鳳東里",13,7,6,5,2,3,10,3
10405,"高雄市","鳳山一鳳崗里",2,2,0,5,2,3,2,0
10405,"高雄市","鳳山一光明里",0,0,0,1,1,0,2,0
10405,"高雄市","鳳山一海光里",3,2,1,6,3,3,8,0
10405,"高雄市","鳳山一和德里",5,1,4,2,2,0,1,1
10405,"高雄市","鳳山一和興里",9,6,3,5,1,4,6,1
10405,"高雄市","鳳山一南興里",2,1,1,1,1,0,2,0
10405,"高雄市","鳳山一埤頂里",14,8,6,11,8,3,9,5
10405,"高雄市","鳳山一瑞興里",5,1,4,8,5,3,7,0
10405,"高雄市","鳳山一瑞竹里",5,3,2,13,7,6,9,4
10405,"高雄市","鳳山一三民里",1,1,0,1,1,0,5,1
10405,"高雄市","鳳山一生明里",5,3,2,3,2,1,6,0
10405,"高雄市","鳳山一文德里",13,6,7,6,6,0,18,5
10405,"高雄市","鳳山一文福里",16,8,8,11,8,3,20,3
10405,"高雄市","鳳山一文衡里",7,1,6,3,2,1,12,1
10405,"高雄市","鳳山一文華里",14,6,8,12,5,7,10,4
10405,"高雄市","鳳山一文山里",14,8,6,6,5,1,10,1
10405,"高雄市","鳳山一文英里",7,4,3,1,1,0,5,0
10405,"高雄市","鳳山一武松里",3,2,1,5,4,1,5,2
10405,"高雄市","鳳山一縣口里",0,0,0,0,0,0,0,0
10405,"高雄市","鳳山一縣衙里",0,0,0,2,2,0,2,1
10405,"高雄市","鳳山一協和里",2,2,0,8,4,4,3,1
10405,"高雄市","鳳山一新興里",3,0,3,9,5,4,1,0
10405,"高雄市","鳳山一興仁里",4,2,2,3,1,2,0,2
10405,"高雄市","鳳山一興中里",2,0,2,1,1,0,2,0
10405,"高雄市","鳳山一鎮北里",14,5,9,10,5,5,12,5
10405,"高雄市","鳳山一鎮東里",1,1,0,5,4,1,3,3
10405,"高雄市","鳳山一鎮西里",7,4,3,4,3,1,8,1
10405,"高雄市","鳳山一中和里",4,2,2,7,4,3,2,1
10405,"高雄市","鳳山一中正里",2,1,1,10,7,3,7,1
10405,"高雄市","鳳山一忠誠里",4,0,4,5,4,1,7,0
10405,"高雄市","鳳山一忠孝里",6,1,5,7,5,2,9,2
10405,"高雄市","鳳山一忠義里",5,1,4,7,2,5,4,0
10405,"高雄市","岡山區白米里",4,3,1,4,3,1,1,3
10405,"高雄市","岡山區本洲里",1,1,0,4,3,1,2,0
10405,"高雄市","岡山區碧紅里",6,1,5,4,1,3,7,1
10405,"高雄市","岡山區程香里",8,4,4,1,1,0,7,2
10405,"高雄市","岡山區大遼里",0,0,0,1,0,1,1,2
10405,"高雄市","岡山區大莊里",4,1,3,3,2,1,2,1
10405,"高雄市","岡山區福興里",2,1,1,2,0,2,4,0
10405,"高雄市","岡山區岡山里",9,5,4,7,6,1,6,2
10405,"高雄市","岡山區和平里",0,0,0,0,0,0,1,0
10405,"高雄市","岡山區後紅里",7,4,3,2,2,0,1,2
10405,"高雄市","岡山區後協里",11,4,7,8,4,4,4,4
10405,"高雄市","岡山區華崗里",0,0,0,6,1,5,0,0
10405,"高雄市","岡山區嘉峰里",4,1,3,0,0,0,6,3
10405,"高雄市","岡山區嘉興里",10,2,8,3,2,1,4,1
10405,"高雄市","岡山區劉厝里",2,1,1,1,1,0,3,0
10405,"高雄市","岡山區平安里",2,1,1,1,0,1,3,0
10405,"高雄市","岡山區前峰里",1,1,0,2,1,1,6,2
10405,"高雄市","岡山區仁壽里",3,0,3,7,6,1,2,1
10405,"高雄市","岡山區仁義里",2,2,0,9,3,6,0,1
10405,"高雄市","岡山區三和里",3,2,1,3,2,1,2,0
10405,"高雄市","岡山區石潭里",3,3,0,2,0,2,2,0
10405,"高雄市","岡山區壽峰里",3,2,1,3,2,1,3,1
10405,"高雄市","岡山區壽天里",5,3,2,6,2,4,10,1
10405,"高雄市","岡山區台上里",12,8,4,11,10,1,11,5
10405,"高雄市","岡山區潭底里",1,1,0,4,1,3,1,0
10405,"高雄市","岡山區灣裡里",3,2,1,1,0,1,2,2
10405,"高雄市","岡山區維仁里",2,2,0,1,1,0,0,0
10405,"高雄市","岡山區為隨里",2,0,2,3,2,1,0,0
10405,"高雄市","岡山區協和里",5,3,2,3,2,1,4,1
10405,"高雄市","岡山區協榮里",4,3,1,3,3,0,1,1
10405,"高雄市","岡山區信義里",2,1,1,1,0,1,0,0
10405,"高雄市","岡山區忠孝里",4,2,2,5,3,2,2,1
10405,"高雄市","岡山區竹圍里",11,6,5,8,3,5,5,2
10405,"高雄市","鼓山區寶樹里",0,0,0,2,1,1,1,3
10405,"高雄市","鼓山區登山里",1,1,0,1,0,1,1,0
10405,"高雄市","鼓山區峰南里",0,0,0,1,1,0,0,1
10405,"高雄市","鼓山區鼓峰里",0,0,0,7,5,2,1,0
10405,"高雄市","鼓山區鼓岩里",3,1,2,7,3,4,0,1
10405,"高雄市","鼓山區光化里",2,0,2,2,2,0,1,1
10405,"高雄市","鼓山區光榮里",4,3,1,8,5,3,2,1
10405,"高雄市","鼓山區河邊里",2,0,2,2,2,0,1,0
10405,"高雄市","鼓山區厚生里",6,3,3,1,1,0,8,2
10405,"高雄市","鼓山區華豐里",6,5,1,3,0,3,0,5
10405,"高雄市","鼓山區惠安里",2,1,1,2,1,1,2,0
10405,"高雄市","鼓山區建國里",1,0,1,4,3,1,4,0
10405,"高雄市","鼓山區麗興里",2,1,1,4,1,3,1,0
10405,"高雄市","鼓山區龍井里",2,2,0,3,3,0,2,0
10405,"高雄市","鼓山區龍水里",48,26,22,10,5,5,27,15
