YM,CODEBASE,kW,COUNT,CITY,AREA,CODE1,CODE2,VILLCODE
10506,A6303-1101-00,162348,112,臺北市,大安區,A6303-91-008,A6303-91,A6303-038-00
10507,A6303-1102-00,84512,50,臺北市,大安區,A6303-88-007,A6303-88,A6303-040-00
10507,A6303-1103-00,3883,2,臺北市,大安區,A6303-97-001,A6303-97,A6303-043-00
10506,A6303-1103-00,65177,76,臺北市,大安區,A6303-97-001,A6303-97,A6303-043-00
10507,A6303-1104-00,113998,106,臺北市,大安區,A6303-90-008,A6303-90,A6303-014-00
10507,A6303-1105-00,20496,8,臺北市,大安區,A6303-95-006,A6303-95,A6303-013-00
10506,A6303-1105-00,183502,187,臺北市,大安區,A6303-95-006,A6303-95,A6303-013-00
10507,A6303-1106-00,172560,91,臺北市,大安區,A6303-90-009,A6303-90,A6303-014-00
10506,A6303-1106-00,40,1,臺北市,中正區,A6303-90-009,A6303-90,A6303-014-00
10507,A6303-1107-00,1188,1,臺北市,大安區,A6303-98-001,A6303-98,A6303-044-00
10506,A6303-1107-00,62382,88,臺北市,大安區,A6303-98-001,A6303-98,A6303-044-00
10507,A6303-1108-00,73364,62,臺北市,大安區,A6303-87-008,A6303-87,A6303-040-00
10507,A6303-1109-00,12400,1,臺北市,大安區,A6303-93-009,A6303-93,A6303-044-00
10506,A6303-1109-00,75731,97,臺北市,大安區,A6303-93-009,A6303-93,A6303-044-00
10507,A6303-1110-00,178857,81,臺北市,大安區,A6303-88-007,A6303-88,A6303-040-00
10506,A6303-1110-00,1510,1,臺北市,大安區,A6303-88-007,A6303-88,A6303-040-00
10507,A6303-1111-00,115617,100,臺北市,大安區,A6303-94-008,A6303-94,A6303-039-00
10507,A6303-1112-00,308086,156,臺北市,大安區,A6303-95-007,A6303-95,A6303-013-00
10506,A6303-1112-00,1340,2,臺北市,大安區,A6303-95-007,A6303-95,A6303-013-00
10507,A6303-1113-00,47815,35,臺北市,大安區,A6303-87-007,A6303-87,A6303-040-00
10506,A6303-1113-00,1509,2,臺北市,大安區,A6303-87-007,A6303-87,A6303-040-00
10507,A6303-1114-00,19346,5,臺北市,大安區,A6303-95-009,A6303-95,A6303-013-00
10506,A6303-1114-00,86200,90,臺北市,大安區,A6303-95-009,A6303-95,A6303-013-00
10507,A6303-1115-00,22791,7,臺北市,大安區,A6303-96-002,A6303-96,A6303-047-00
10506,A6303-1115-00,132471,131,臺北市,大安區,A6303-96-002,A6303-96,A6303-047-00
10507,A6303-1116-00,4798,1,臺北市,大安區,A6303-A6-002,A6303-A6,A6303-044-00
10506,A6303-1116-00,29466,36,臺北市,大安區,A6303-A6-002,A6303-A6,A6303-044-00
10507,A6303-1117-00,162456,106,臺北市,大安區,A6303-92-007,A6303-92,A6303-040-00
10506,A6303-1117-00,3232,5,臺北市,大安區,A6303-92-007,A6303-92,A6303-040-00
10507,A6303-1118-00,6200,1,臺北市,大安區,A6303-93-010,A6303-93,A6303-044-00
10506,A6303-1118-00,50875,54,臺北市,大安區,A6303-93-010,A6303-93,A6303-044-00
10507,A6303-1119-00,191022,76,臺北市,大安區,A6303-90-009,A6303-90,A6303-014-00
10507,A6303-1120-00,9787,3,臺北市,大安區,A6303-A6-001,A6303-A6,A6303-044-00
10506,A6303-1120-00,60074,78,臺北市,大安區,A6303-A6-001,A6303-A6,A6303-044-00
10507,A6303-1121-00,6117,1,臺北市,大安區,A6303-96-003,A6303-96,A6303-047-00
10506,A6303-1121-00,149197,149,臺北市,大安區,A6303-96-003,A6303-96,A6303-047-00
10507,A6303-1122-00,4674,1,臺北市,大安區,A6303-99-002,A6303-99,A6303-043-00
10506,A6303-1122-00,35046,48,臺北市,大安區,A6303-99-002,A6303-99,A6303-043-00
10507,A6303-1123-00,40240,4,臺北市,大安區,A6303-98-001,A6303-98,A6303-044-00
10506,A6303-1123-00,44916,61,臺北市,大安區,A6303-98-001,A6303-98,A6303-044-00
10507,A6303-1124-00,80754,88,臺北市,大安區,A6303-91-009,A6303-91,A6303-039-00
10506,A6303-1124-00,879,1,臺北市,大安區,A6303-91-009,A6303-91,A6303-039-00
10507,A6303-1125-00,1389,2,臺北市,大安區,A6303-97-002,A6303-97,A6303-043-00
10506,A6303-1125-00,96446,89,臺北市,大安區,A6303-97-002,A6303-97,A6303-043-00
10507,A6303-1126-00,5458,1,臺北市,大安區,A6303-96-004,A6303-96,A6303-047-00
10506,A6303-1126-00,59036,57,臺北市,大安區,A6303-96-004,A6303-96,A6303-047-00
10507,A6303-1127-00,20947,2,臺北市,大安區,A6303-91-007,A6303-91,A6303-038-00
10506,A6303-1127-00,95570,93,臺北市,大安區,A6303-91-007,A6303-91,A6303-038-00
10507,A6303-1128-00,0,1,臺北市,大安區,A6303-A6-002,A6303-A6,A6303-044-00
10506,A6303-1128-00,21795,29,臺北市,大安區,A6303-A6-002,A6303-A6,A6303-044-00
10507,A6303-1129-00,31054,6,臺北市,大安區,A6303-96-005,A6303-96,A6303-047-00
10506,A6303-1129-00,98942,96,臺北市,大安區,A6303-96-005,A6303-96,A6303-047-00
10507,A6303-1130-00,230414,158,臺北市,大安區,A6303-95-008,A6303-95,A6303-013-00
10506,A6303-1131-00,138806,124,臺北市,大安區,A6303-97-003,A6303-97,A6303-043-00
10507,A6303-1132-00,9110,1,臺北市,大安區,A6303-A0-001,A6303-A0,A6303-044-00
10506,A6303-1132-00,93597,113,臺北市,大安區,A6303-A0-001,A6303-A0,A6303-044-00
10506,A6303-1133-00,104807,116,臺北市,大安區,A6303-98-002,A6303-98,A6303-044-00
10507,A6303-1134-00,1280,2,臺北市,大安區,A6303-96-004,A6303-96,A6303-047-00
10506,A6303-1134-00,81249,94,臺北市,大安區,A6303-96-004,A6303-96,A6303-047-00
10506,A6303-1135-00,30487,35,臺北市,大安區,A6303-93-010,A6303-93,A6303-044-00
10507,A6303-1137-00,20520,3,臺北市,大安區,A6303-98-003,A6303-98,A6303-047-00
10506,A6303-1137-00,134442,126,臺北市,大安區,A6303-98-003,A6303-98,A6303-047-00
10507,A6303-1138-00,64069,8,臺北市,大安區,A6303-96-006,A6303-96,A6303-047-00
10506,A6303-1138-00,120521,91,臺北市,大安區,A6303-96-006,A6303-96,A6303-047-00
10507,A6303-1139-00,24682,5,臺北市,大安區,A6303-97-004,A6303-97,A6303-043-00
10506,A6303-1139-00,46305,71,臺北市,大安區,A6303-97-004,A6303-97,A6303-043-00
10506,A6303-1140-00,77904,104,臺北市,大安區,A6303-A0-002,A6303-A0,A6303-044-00
10506,A6303-1141-00,62979,69,臺北市,大安區,A6303-97-005,A6303-97,A6303-043-00
10507,A6303-1142-00,15291,5,臺北市,大安區,A6303-99-002,A6303-99,A6303-043-00
10506,A6303-1142-00,129350,107,臺北市,大安區,A6303-99-002,A6303-99,A6303-043-00
10507,A6303-1143-00,4228,2,臺北市,大安區,A6303-96-007,A6303-96,A6303-047-00
10506,A6303-1143-00,103853,109,臺北市,大安區,A6303-96-007,A6303-96,A6303-047-00
10507,A6303-1144-00,1748,1,臺北市,大安區,A6303-96-006,A6303-96,A6303-047-00
10506,A6303-1144-00,73416,71,臺北市,大安區,A6303-96-006,A6303-96,A6303-047-00
10506,A6303-1145-00,22535,28,臺北市,大安區,A6303-A0-001,A6303-A0,A6303-044-00
10506,A6303-1146-00,58660,76,臺北市,大安區,A6303-A0-003,A6303-A0,A6303-044-00
10507,A6303-1147-00,22099,2,臺北市,大安區,A6303-98-004,A6303-98,A6303-047-00
10506,A6303-1147-00,142626,143,臺北市,大安區,A6303-98-004,A6303-98,A6303-047-00
10507,A6303-1148-00,1337,1,臺北市,大安區,A6303-A0-003,A6303-A0,A6303-044-00
10506,A6303-1148-00,83923,90,臺北市,大安區,A6303-A0-003,A6303-A0,A6303-044-00
10507,A6303-1149-00,128672,103,臺北市,大安區,A6303-94-009,A6303-94,A6303-039-00
10506,A6303-1149-00,839,2,臺北市,大安區,A6303-94-009,A6303-94,A6303-039-00
10506,A6303-1150-00,57924,71,臺北市,大安區,A6303-96-008,A6303-96,A6303-047-00
10507,A6303-1151-00,890,1,臺北市,大安區,A6303-97-006,A6303-97,A6303-043-00
10506,A6303-1151-00,78662,104,臺北市,大安區,A6303-97-006,A6303-97,A6303-043-00
10507,A6303-1152-00,8684,3,臺北市,大安區,A6303-97-007,A6303-97,A6303-043-00
10506,A6303-1152-00,78071,120,臺北市,大安區,A6303-97-007,A6303-97,A6303-043-00
10507,A6303-1153-00,4072,2,臺北市,大安區,A6303-98-005,A6303-98,A6303-047-00
10506,A6303-1153-00,99601,100,臺北市,大安區,A6303-98-005,A6303-98,A6303-047-00
10507,A6303-1154-00,1805,2,臺北市,大安區,A6303-96-008,A6303-96,A6303-047-00
10506,A6303-1154-00,66941,85,臺北市,大安區,A6303-96-008,A6303-96,A6303-047-00
10507,A6303-1155-00,23153,4,臺北市,大安區,A6303-99-003,A6303-99,A6303-043-00
10506,A6303-1155-00,109931,98,臺北市,大安區,A6303-99-003,A6303-99,A6303-043-00
10507,A6303-1156-00,50412,5,臺北市,大安區,A6303-97-008,A6303-97,A6303-043-00
10506,A6303-1156-00,123373,136,臺北市,大安區,A6303-97-008,A6303-97,A6303-043-00
10507,A6303-1157-00,20701,4,臺北市,大安區,A6303-A1-001,A6303-A1,A6303-048-00
10506,A6303-1157-00,117952,155,臺北市,大安區,A6303-A1-001,A6303-A1,A6303-048-00
10507,A6303-1158-00,19800,3,臺北市,大安區,A6303-98-005,A6303-98,A6303-047-00
10506,A6303-1158-00,65888,62,臺北市,大安區,A6303-98-005,A6303-98,A6303-047-00
10506,A6303-1159-00,60876,100,臺北市,大安區,A6303-99-004,A6303-99,A6303-043-00
10507,A6303-1160-00,0,1,臺北市,大安區,A6303-A0-004,A6303-A0,A6303-044-00
10506,A6303-1160-00,58801,85,臺北市,大安區,A6303-A0-004,A6303-A0,A6303-044-00
10507,A6303-1161-00,14680,2,臺北市,大安區,A6303-98-006,A6303-98,A6303-047-00
10506,A6303-1161-00,59771,60,臺北市,大安區,A6303-98-006,A6303-98,A6303-047-00
10507,A6303-1162-00,47235,5,臺北市,大安區,A6303-A1-002,A6303-A1,A6303-047-00
10506,A6303-1162-00,78247,93,臺北市,大安區,A6303-A1-002,A6303-A1,A6303-047-00
10507,A6303-1163-00,6915,2,臺北市,大安區,A6303-96-009,A6303-96,A6303-047-00
10506,A6303-1163-00,141307,146,臺北市,大安區,A6303-96-009,A6303-96,A6303-047-00
10507,A6303-1164-00,14320,2,臺北市,大安區,A6303-A0-005,A6303-A0,A6303-046-00
10506,A6303-1164-00,102229,102,臺北市,大安區,A6303-A0-005,A6303-A0,A6303-046-00
10507,A6303-1165-00,17393,2,臺北市,大安區,A6303-97-009,A6303-97,A6303-043-00
10506,A6303-1165-00,64972,120,臺北市,大安區,A6303-97-009,A6303-97,A6303-043-00
10506,A6303-1166-00,92722,106,臺北市,大安區,A6303-98-006,A6303-98,A6303-047-00
10507,A6303-1166-00,1399,1,臺北市,大安區,A6303-98-006,A6303-98,A6303-047-00
10507,A6303-1167-00,34426,9,臺北市,大安區,A6303-99-005,A6303-99,A6303-043-00
10506,A6303-1167-00,98097,81,臺北市,大安區,A6303-99-005,A6303-99,A6303-043-00
10507,A6303-1168-00,130900,196,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10506,A6303-1168-00,43227,91,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10507,A6303-1169-00,3591,2,臺北市,大安區,A6303-A3-001,A6303-A3,A6303-043-00
10506,A6303-1169-00,71599,96,臺北市,大安區,A6303-A3-001,A6303-A3,A6303-043-00
10507,A6303-1170-00,15414,3,臺北市,大安區,A6303-A0-005,A6303-A0,A6303-046-00
10506,A6303-1170-00,23445,27,臺北市,大安區,A6303-A0-005,A6303-A0,A6303-046-00
10507,A6303-1171-00,6456,3,臺北市,大安區,A6303-A1-002,A6303-A1,A6303-047-00
10506,A6303-1171-00,71681,78,臺北市,大安區,A6303-A1-002,A6303-A1,A6303-047-00
10506,A6303-1172-00,116080,126,臺北市,大安區,A6303-A0-006,A6303-A0,A6303-046-00
10507,A6303-1173-00,13482,4,臺北市,大安區,A6303-97-010,A6303-97,A6303-043-00
10506,A6303-1173-00,179536,143,臺北市,大安區,A6303-97-010,A6303-97,A6303-043-00
10507,A6303-1174-00,313,2,臺北市,大安區,A6303-98-007,A6303-98,A6303-047-00
10506,A6303-1174-00,108524,141,臺北市,大安區,A6303-98-007,A6303-98,A6303-047-00
10507,A6303-1175-00,200,4,臺北市,大安區,A6303-99-008,A6303-99,A6303-043-00
10506,A6303-1175-00,77522,100,臺北市,大安區,A6303-99-008,A6303-99,A6303-043-00
10507,A6303-1176-00,9652,2,臺北市,大安區,A6303-99-006,A6303-99,A6303-043-00
10506,A6303-1176-00,48635,88,臺北市,大安區,A6303-99-006,A6303-99,A6303-043-00
10507,A6303-1177-00,91,2,臺北市,大安區,A6303-98-008,A6303-98,A6303-047-00
10506,A6303-1177-00,59778,78,臺北市,大安區,A6303-98-008,A6303-98,A6303-047-00
10507,A6303-1178-00,51470,9,臺北市,大安區,A6303-A3-002,A6303-A3,A6303-043-00
10506,A6303-1178-00,119786,119,臺北市,大安區,A6303-A3-002,A6303-A3,A6303-043-00
10507,A6303-1179-00,142,1,臺北市,大安區,A6303-99-007,A6303-99,A6303-043-00
10506,A6303-1179-00,102660,95,臺北市,大安區,A6303-99-007,A6303-99,A6303-043-00
10507,A6303-1180-00,179,1,臺北市,大安區,A6303-A2-001,A6303-A2,A6303-046-00
10506,A6303-1180-00,106083,115,臺北市,大安區,A6303-A2-001,A6303-A2,A6303-046-00
10506,A6303-1181-00,133922,129,臺北市,大安區,A6303-A0-007,A6303-A0,A6303-046-00
10507,A6303-1182-00,3704,1,臺北市,大安區,A6303-A1-003,A6303-A1,A6303-048-00
10506,A6303-1182-00,110599,128,臺北市,大安區,A6303-A1-003,A6303-A1,A6303-048-00
10507,A6303-1183-00,56640,5,臺北市,大安區,A6303-A3-003,A6303-A3,A6303-043-00
10506,A6303-1183-00,106440,81,臺北市,大安區,A6303-A3-003,A6303-A3,A6303-043-00
10506,A6303-1184-00,15442,17,臺北市,大安區,A6303-A2-002,A6303-A2,A6303-044-00
10507,A6303-1185-00,852,1,臺北市,大安區,A6303-98-008,A6303-98,A6303-047-00
10506,A6303-1185-00,64825,80,臺北市,大安區,A6303-98-008,A6303-98,A6303-047-00
10507,A6303-1186-00,93255,111,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10506,A6303-1186-00,40,1,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10507,A6303-1188-00,67174,3,臺北市,大安區,A6303-A6-003,A6303-A6,A6303-044-00
10506,A6303-1188-00,8504,12,臺北市,大安區,A6303-A6-003,A6303-A6,A6303-044-00
10507,A6303-1189-00,16040,1,臺北市,大安區,A6303-A1-007,A6303-A1,A6303-048-00
10506,A6303-1189-00,43769,68,臺北市,大安區,A6303-A1-007,A6303-A1,A6303-048-00
10507,A6303-1190-00,6938,1,臺北市,大安區,A6303-99-008,A6303-99,A6303-043-00
10506,A6303-1190-00,11245,22,臺北市,大安區,A6303-99-008,A6303-99,A6303-043-00
10506,A6303-1191-00,99898,119,臺北市,大安區,A6303-A2-003,A6303-A2,A6303-046-00
10506,A6303-1192-00,39398,66,臺北市,大安區,A6303-A1-006,A6303-A1,A6303-047-00
10507,A6303-1193-00,3633,1,臺北市,大安區,A6303-A1-004,A6303-A1,A6303-047-00
10506,A6303-1193-00,96711,138,臺北市,大安區,A6303-A1-004,A6303-A1,A6303-047-00
10507,A6303-1194-00,75867,10,臺北市,大安區,A6303-99-009,A6303-99,A6303-043-00
10506,A6303-1194-00,111490,121,臺北市,大安區,A6303-99-009,A6303-99,A6303-043-00
10507,A6303-1195-00,2782,2,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10506,A6303-1196-00,97003,108,臺北市,大安區,A6303-A0-008,A6303-A0,A6303-046-00
10507,A6303-1197-00,841,1,臺北市,大安區,A6303-A1-005,A6303-A1,A6303-048-00
10506,A6303-1197-00,123640,134,臺北市,大安區,A6303-A1-005,A6303-A1,A6303-048-00
10507,A6303-1198-00,349,2,臺北市,大安區,A6303-A1-006,A6303-A1,A6303-047-00
10506,A6303-1198-00,67719,82,臺北市,大安區,A6303-A1-006,A6303-A1,A6303-047-00
10507,A6303-1199-00,26861,10,臺北市,大安區,A6303-A3-003,A6303-A3,A6303-043-00
10506,A6303-1199-00,148270,102,臺北市,大安區,A6303-A3-003,A6303-A3,A6303-043-00
10506,A6303-1200-00,51020,76,臺北市,大安區,A6303-A2-005,A6303-A2,A6303-046-00
10506,A6303-1201-00,61185,77,臺北市,大安區,A6303-A2-004,A6303-A2,A6303-046-00
10506,A6303-1202-00,34420,36,臺北市,大安區,A6303-A2-002,A6303-A2,A6303-044-00
10507,A6303-1203-00,58762,60,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10507,A6303-1204-00,51478,9,臺北市,大安區,A6303-A3-004,A6303-A3,A6303-043-00
10506,A6303-1204-00,137112,132,臺北市,大安區,A6303-A3-004,A6303-A3,A6303-043-00
10506,A6303-1205-00,67545,100,臺北市,大安區,A6303-A2-006,A6303-A2,A6303-046-00
10507,A6303-1206-00,997,1,臺北市,大安區,A6303-A2-007,A6303-A2,A6303-046-00
10506,A6303-1206-00,66194,93,臺北市,大安區,A6303-A2-007,A6303-A2,A6303-046-00
10507,A6303-1207-00,30638,3,臺北市,大安區,A6303-A3-006,A6303-A3,A6303-043-00
10506,A6303-1207-00,59598,47,臺北市,大安區,A6303-A3-006,A6303-A3,A6303-043-00
10506,A6303-1208-00,40339,45,臺北市,大安區,A6303-A1-008,A6303-A1,A6303-047-00
10507,A6303-1209-00,16520,1,臺北市,大安區,A6303-A1-007,A6303-A1,A6303-048-00
10506,A6303-1209-00,25501,41,臺北市,大安區,A6303-A1-007,A6303-A1,A6303-048-00
10507,A6303-1210-00,6711,4,臺北市,大安區,A6303-A4-001,A6303-A4,A6303-048-00
10506,A6303-1210-00,106708,157,臺北市,大安區,A6303-A4-001,A6303-A4,A6303-048-00
10506,A6303-1211-00,14774,18,臺北市,大安區,A6303-A2-005,A6303-A2,A6303-046-00
10507,A6303-1212-00,93417,14,臺北市,大安區,A6303-A3-005,A6303-A3,A6303-043-00
10506,A6303-1212-00,302284,201,臺北市,大安區,A6303-A3-005,A6303-A3,A6303-043-00
10507,A6303-1213-00,18560,1,臺北市,大安區,A6303-A2-008,A6303-A2,A6303-046-00
10506,A6303-1213-00,88899,93,臺北市,大安區,A6303-A2-008,A6303-A2,A6303-046-00
10507,A6303-1214-00,8620,2,臺北市,大安區,A6303-A2-008,A6303-A2,A6303-046-00
10506,A6303-1214-00,68615,85,臺北市,大安區,A6303-A2-008,A6303-A2,A6303-046-00
10507,A6303-1215-00,46040,2,臺北市,大安區,A6303-A4-002,A6303-A4,A6303-048-00
10506,A6303-1215-00,76104,92,臺北市,大安區,A6303-A4-002,A6303-A4,A6303-048-00
10506,A6303-1216-00,52917,83,臺北市,大安區,A6303-A4-003,A6303-A4,A6303-048-00
10507,A6303-1217-00,175726,15,臺北市,大安區,A6303-A3-007,A6303-A3,A6303-043-00
10506,A6303-1217-00,195060,130,臺北市,大安區,A6303-A3-007,A6303-A3,A6303-043-00
10507,A6303-1218-00,36694,7,臺北市,大安區,A6303-A3-006,A6303-A3,A6303-043-00
10506,A6303-1218-00,85844,90,臺北市,大安區,A6303-A3-006,A6303-A3,A6303-043-00
10506,A6303-1219-00,70921,98,臺北市,大安區,A6303-A1-008,A6303-A1,A6303-047-00
10507,A6303-1220-00,112096,83,臺北市,大安區,A6303-A6-006,A6303-A6,A6303-046-00
10507,A6303-1221-00,2664,2,臺北市,大安區,A6303-A4-004,A6303-A4,A6303-048-00
10506,A6303-1221-00,81848,114,臺北市,大安區,A6303-A4-004,A6303-A4,A6303-048-00
10507,A6303-1222-00,52791,7,臺北市,大安區,A6303-A3-008,A6303-A3,A6303-043-00
10506,A6303-1222-00,111857,113,臺北市,大安區,A6303-A3-008,A6303-A3,A6303-043-00
10506,A6303-1223-00,29082,46,臺北市,大安區,A6303-A4-003,A6303-A4,A6303-048-00
10507,A6303-1224-00,131115,136,臺北市,大安區,A6303-A6-004,A6303-A6,A6303-046-00
10506,A6303-1224-00,40,1,臺北市,大安區,A6303-A6-004,A6303-A6,A6303-046-00
10507,A6303-1225-00,72476,81,臺北市,大安區,A6303-A6-005,A6303-A6,A6303-046-00
10506,A6303-1225-00,5357,3,臺北市,大安區,A6303-A6-005,A6303-A6,A6303-046-00
10507,A6303-1226-00,95615,69,臺北市,大安區,A6303-A6-005,A6303-A6,A6303-046-00
10507,A6303-1227-00,140491,10,臺北市,大安區,A6303-A3-009,A6303-A3,A6303-043-00
10506,A6303-1227-00,170757,136,臺北市,大安區,A6303-A3-009,A6303-A3,A6303-043-00
10506,A6303-1228-00,36360,58,臺北市,大安區,A6303-A4-005,A6303-A4,A6303-048-00
10506,A6303-1229-00,58372,86,臺北市,大安區,A6303-A4-007,A6303-A4,A6303-048-00
10507,A6303-1230-00,756,3,臺北市,大安區,A6303-A4-006,A6303-A4,A6303-048-00
10506,A6303-1230-00,82921,131,臺北市,大安區,A6303-A4-006,A6303-A4,A6303-048-00
10506,A6303-1231-00,113756,135,臺北市,大安區,A6303-A4-009,A6303-A4,A6303-048-00
10507,A6303-1232-00,2040,1,臺北市,大安區,A6303-A4-005,A6303-A4,A6303-048-00
10506,A6303-1232-00,66322,129,臺北市,大安區,A6303-A4-005,A6303-A4,A6303-048-00
10506,A6303-1233-00,86519,131,臺北市,大安區,A6303-A4-008,A6303-A4,A6303-047-00
10507,A6303-1234-00,97518,30,臺北市,大安區,A6303-A3-009,A6303-A3,A6303-043-00
10506,A6303-1234-00,152490,146,臺北市,大安區,A6303-A3-009,A6303-A3,A6303-043-00
10507,A6303-1235-00,42430,62,臺北市,大安區,A6303-A7-001,A6303-A7,A6303-057-00
10506,A6303-1235-00,95,2,臺北市,大安區,A6303-A7-001,A6303-A7,A6303-057-00
10507,A6303-1236-00,65739,63,臺北市,大安區,A6303-A6-006,A6303-A6,A6303-046-00
10506,A6303-1237-00,63045,76,臺北市,大安區,A6303-A4-007,A6303-A4,A6303-048-00
10507,A6303-1238-00,177305,21,臺北市,大安區,A6303-A3-009,A6303-A3,A6303-043-00
10506,A6303-1238-00,242994,112,臺北市,大安區,A6303-A3-009,A6303-A3,A6303-043-00
10507,A6303-1239-00,232931,113,臺北市,大安區,A6303-A6-007,A6303-A6,A6303-046-00
10506,A6303-1239-00,1547,2,臺北市,大安區,A6303-A6-007,A6303-A6,A6303-046-00
10507,A6303-1240-00,10407,3,臺北市,大安區,A6303-A4-009,A6303-A4,A6303-048-00
10506,A6303-1240-00,96731,177,臺北市,大安區,A6303-A4-009,A6303-A4,A6303-048-00
10507,A6303-1241-00,13520,2,臺北市,大安區,A6303-A5-001,A6303-A5,A6303-057-00
10506,A6303-1243-00,6097,7,臺北市,大安區,A6303-A6-008,A6303-A6,A6303-047-00
10507,A6303-1244-00,54320,58,臺北市,大安區,A6303-A7-002,A6303-A7,A6303-057-00
10506,A6303-1244-00,283,1,臺北市,大安區,A6303-A7-002,A6303-A7,A6303-057-00
10507,A6303-1246-00,24192,29,臺北市,大安區,A6303-A7-002,A6303-A7,A6303-057-00
10506,A6303-1246-00,40,1,臺北市,大安區,A6303-A7-002,A6303-A7,A6303-057-00
10507,A6303-1247-00,838,2,臺北市,信義區,A6303-A6-009,A6303-A6,A6303-048-00
10506,A6303-1247-00,84398,105,臺北市,大安區,A6303-A6-009,A6303-A6,A6303-048-00
10507,A6303-1248-00,3481,6,臺北市,大安區,A6303-A6-010,A6303-A6,A6303-046-00
10507,A6303-1249-00,294329,116,臺北市,大安區,A6303-A7-003,A6303-A7,A6303-057-00
10506,A6303-1249-00,1599,13,臺北市,大安區,A6303-A7-003,A6303-A7,A6303-057-00
