"縣市","行政區域","售電量度數","統計年月","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得平均數","綜合所得中位數","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","每戶平均用電度數","每人平均用電度數"
"高雄市","小港區濟南里",1750947,10407,4175,0.0532,0.2522,0.6946,"1263","1057553","837","650",1990,4692,0.5004,0.4996,0.2031,0.3265,0.3858,0.0846,2,1,1,3,3,1236,61.37,879.87,373.18
"高雄市","小港區孔宅里",1803295,10407,4379,0.0397,0.2425,0.7177,"1151","851667","740","589",1989,4897,0.4974,0.5026,0.2067,0.3339,0.3796,0.0798,7,6,1,5,2,1187,58.91,906.63,368.24
"高雄市","小港區六苓里",1376907,10407,2717,0.0729,0.2573,0.6699,"915","887337","970","703",1194,3368,0.5232,0.4768,0.2809,0.3216,0.3409,0.0567,5,4,1,0,3,813,68.43,1153.19,408.82
"高雄市","小港區龍鳳里",794584,10407,3067,0.0499,0.2132,0.7369,"858","707268","824","621",1981,3444,0.5003,0.4997,0.1905,0.3243,0.3656,0.1196,6,4,2,2,0,1079,54.52,401.1,230.72
"高雄市","小港區坪頂里",1986051,10407,5569,0.037,0.2088,0.7542,"1377","1074693","780","594",2401,6367,0.4817,0.5183,0.221,0.3834,0.3246,0.071,15,11,4,8,4,1459,60.49,827.18,311.93
"高雄市","小港區青島里",973514,10407,2386,0.0344,0.2205,0.7452,"629","450528","716","548",1216,2714,0.5155,0.4845,0.1934,0.3014,0.3946,0.1105,3,2,1,0,1,617,50.7,800.59,358.7
"高雄市","小港區三苓里",1248761,10407,3022,0.0619,0.2416,0.6966,"925","741712","802","605",1486,3364,0.5101,0.4899,0.1861,0.3383,0.3808,0.0948,6,2,4,5,4,905,60.74,840.35,371.21
"高雄市","小港區廈莊里",1240545,10407,3020,0.0526,0.2474,0.7,"805","629176","782","590",1389,3443,0.4935,0.5065,0.2178,0.3575,0.3514,0.0732,10,6,4,3,1,883,63.16,893.12,360.31
"高雄市","小港區山東里",1245059,10407,3039,0.0517,0.2405,0.7078,"948","744612","785","617",1504,3446,0.5067,0.4933,0.1909,0.3395,0.3746,0.0949,6,4,2,1,2,903,59.53,827.83,361.31
"高雄市","小港區山明里",4747380,10407,11177,0.0429,0.2192,0.7379,"3107","2404758","774","603",5299,13327,0.5078,0.4922,0.2602,0.3353,0.3423,0.0621,23,12,11,19,3,3144,59.2,895.9,356.22
"高雄市","小港區順苓里",2071952,10407,4616,0.0524,0.2574,0.6902,"1386","1124631","811","616",2223,5418,0.5188,0.4812,0.2359,0.3357,0.3734,0.055,8,5,3,6,4,1337,59.45,932.05,382.42
"高雄市","小港區松金里",1027427,10407,2729,0.0396,0.2257,0.7347,"812","633654","780","586",1190,3113,0.5031,0.4969,0.2094,0.3489,0.3691,0.0726,2,1,1,2,1,726,61.21,863.38,330.04
"高雄市","小港區松山里",1424380,10407,3134,0.0664,0.2447,0.6889,"1063","881964","830","648",1530,3634,0.5099,0.4901,0.2064,0.3737,0.3478,0.0721,7,2,5,3,1,996,65.1,930.97,391.96
"高雄市","小港區泰山里",1558129,10407,3323,0.0647,0.2498,0.6855,"1103","979698","888","703",1533,3837,0.4999,0.5001,0.2197,0.3427,0.367,0.0706,3,2,1,5,1,1039,67.56,1016.39,406.08
"高雄市","小港區小港里",946146,10407,2327,0.0503,0.223,0.7267,"697","564922","811","573",1105,2741,0.4867,0.5133,0.2193,0.2889,0.3605,0.1313,1,1,0,1,4,631,57.1,856.24,345.18
"高雄市","小港區正苓里",1941880,10407,4261,0.05,0.2363,0.7137,"1299","1051914","810","600",1954,4965,0.509,0.491,0.2189,0.3412,0.373,0.0669,10,5,5,4,0,1195,60.94,993.8,391.11
"高雄市","小港區中厝里",1477396,10407,3497,0.0392,0.2027,0.7581,"926","655669","708","528",1528,4005,0.4846,0.5154,0.2145,0.3316,0.374,0.0799,10,6,4,2,1,924,60.39,966.88,368.89
"高雄市","新興區愛平里",792761,10407,1028,0.1216,0.2938,0.5846,"340","339139","997","647",525,1102,0.5381,0.4619,0.1279,0.2822,0.4065,0.1833,1,1,0,2,0,324,61.48,1510.02,719.38
"高雄市","新興區成功里",784039,10407,1184,0.1166,0.3142,0.5693,"409","518776","1268","702",575,1257,0.5282,0.4718,0.1209,0.2578,0.4272,0.1941,0,0,0,2,0,332,57.94,1363.55,623.74
"高雄市","新興區大明里",791558,10407,1131,0.061,0.2821,0.6569,"322","255457","793","564",535,1241,0.5359,0.4641,0.1442,0.2643,0.4118,0.1797,2,1,1,0,0,267,49.54,1479.55,637.84
"高雄市","新興區德生里",1872372,10407,3082,0.1317,0.3602,0.5081,"1143","1478111","1293","677",1521,3532,0.5379,0.4621,0.2002,0.2763,0.3884,0.1351,4,1,3,0,1,932,61.2,1231.01,530.12
"高雄市","新興區德望里",1403016,10407,2046,0.1105,0.3226,0.567,"753","755509","1003","644",986,2298,0.5209,0.4791,0.1567,0.2829,0.3903,0.1701,4,3,1,1,0,584,59.47,1422.94,610.54
"高雄市","新興區德政里",439344,10407,719,0.0695,0.2935,0.637,"225","199775","888","617",350,798,0.5313,0.4687,0.1404,0.2719,0.4185,0.1692,0,0,0,0,0,189,54.31,1255.27,550.56
"高雄市","新興區東坡里",699847,10407,1273,0.0817,0.2404,0.6779,"385","321269","834","562",621,1420,0.5007,0.4993,0.1415,0.269,0.4028,0.1866,2,1,1,2,0,361,58.23,1126.97,492.85
"高雄市","新興區光耀里",1260815,10407,2403,0.094,0.298,0.608,"757","673023","889","632",1134,2875,0.5283,0.4717,0.225,0.2779,0.3513,0.1457,2,1,1,0,0,640,56.74,1111.83,438.54
"高雄市","新興區漢民里",480074,10407,751,0.0626,0.2943,0.6431,"253","208326","823","517",364,804,0.5311,0.4689,0.1405,0.2699,0.4005,0.1891,0,0,0,2,0,190,52.34,1318.88,597.11
"高雄市","新興區浩然里",983135,10407,1896,0.1123,0.3096,0.5781,"678","680244","1003","645",957,2036,0.5359,0.4641,0.1341,0.2534,0.4253,0.1871,2,2,0,0,1,544,57.14,1027.31,482.88
"高雄市","新興區華聲里",553740,10407,1022,0.0998,0.2916,0.6086,"336","374846","1116","663",463,1131,0.5066,0.4934,0.1485,0.3006,0.3828,0.168,2,1,1,2,0,277,59.96,1195.98,489.6
"高雄市","新興區建華里",822892,10407,873,0.0836,0.2612,0.6552,"280","346241","1237","546",443,949,0.5079,0.4921,0.1128,0.2708,0.4278,0.1886,0,0,0,0,0,227,50.9,1857.54,867.11
"高雄市","新興區建興里",538850,10407,981,0.0785,0.2426,0.6789,"257","197027","767","516",501,1051,0.4891,0.5109,0.1284,0.3178,0.3806,0.1732,1,0,1,1,0,265,53,1075.55,512.7
"高雄市","新興區蕉園里",510937,10407,773,0.11,0.282,0.608,"246","232961","947","623",360,844,0.4787,0.5213,0.1398,0.2808,0.3945,0.1848,2,1,1,1,0,218,60.39,1419.27,605.38
"高雄市","新興區開平里",1742028,10407,3475,0.1298,0.3272,0.543,"1239","1790383","1445","769",1581,4115,0.5293,0.4707,0.2192,0.2797,0.3798,0.1213,9,4,5,3,2,999,63.39,1101.85,423.34
"高雄市","新興區黎明里",704554,10407,885,0.0814,0.2633,0.6554,"250","245960","984","500",438,974,0.4877,0.5123,0.1468,0.2885,0.4158,0.1489,1,1,0,0,0,219,49.89,1608.57,723.36
"高雄市","新興區明莊里",487855,10407,738,0.0542,0.2276,0.7182,"179","182716","1021","557",362,768,0.4818,0.5182,0.112,0.2461,0.4297,0.2122,0,0,0,0,1,190,52.05,1347.67,635.23
"高雄市","新興區南港里",1187769,10407,1982,0.0868,0.2603,0.6529,"660","560270","849","567",932,2193,0.4897,0.5103,0.1363,0.3046,0.4072,0.1518,5,4,1,1,1,523,55.88,1274.43,541.62
"高雄市","新興區秋山里",878709,10407,848,0.0625,0.2406,0.6969,"264","190854","723","551",456,906,0.4967,0.5033,0.096,0.2804,0.4349,0.1887,0,0,0,1,0,209,46.76,1926.99,969.88
"高雄市","新興區仁聲里",794917,10407,1049,0.0906,0.2707,0.6387,"301","272455","905","561",581,1142,0.5525,0.4475,0.1454,0.2785,0.4273,0.1489,3,2,1,3,0,257,43.93,1368.19,696.07
"高雄市","新興區榮治里",569266,10407,794,0.1108,0.2985,0.5907,"249","469683","1886","819",356,882,0.5147,0.4853,0.1814,0.2472,0.407,0.1644,1,1,0,0,0,215,59.89,1599.06,645.43
"高雄市","新興區順昌里",1004948,10407,1927,0.082,0.2678,0.6502,"669","645357","965","598",894,2285,0.5085,0.4915,0.2249,0.2613,0.3619,0.1519,3,1,2,0,0,551,61.09,1124.1,439.8
"高雄市","新興區文昌里",1576367,10407,2648,0.1409,0.3678,0.4913,"1012","1239469","1225","720",1265,3145,0.5196,0.4804,0.2318,0.2464,0.3733,0.1485,2,2,0,3,0,807,64.05,1246.14,501.23
"高雄市","新興區新江里",1091090,10407,1180,0.089,0.2593,0.6517,"407","386762","950","518",581,1322,0.5113,0.4887,0.1657,0.2995,0.3896,0.1452,2,1,1,0,1,315,54.03,1877.95,825.33
"高雄市","新興區興昌里",931968,10407,1801,0.0999,0.3215,0.5786,"634","651765","1028","652",843,2100,0.53,0.47,0.2,0.2538,0.3857,0.1605,2,1,1,1,0,506,60.17,1105.54,443.79
"高雄市","新興區永寧里",908061,10407,1416,0.1081,0.3136,0.5784,"505","477763","946","609",698,1546,0.5078,0.4922,0.1378,0.282,0.3997,0.1805,0,0,0,1,0,380,54.36,1300.95,587.36
"高雄市","新興區玉衡里",564584,10407,881,0.084,0.2225,0.6935,"267","207848","778","580",458,967,0.4664,0.5336,0.1313,0.2761,0.4209,0.1717,1,0,1,0,0,225,49.34,1232.72,583.85
"高雄市","新興區長驛里",676083,10407,977,0.0604,0.2508,0.6888,"263","205780","782","546",507,1068,0.5253,0.4747,0.1517,0.2903,0.4157,0.1423,0,0,0,0,1,230,45.19,1333.5,633.04
"高雄市","新興區振成里",920763,10407,1178,0.1002,0.3031,0.5968,"460","522026","1135","618",596,1256,0.5175,0.4825,0.1393,0.2349,0.4196,0.2062,2,2,0,0,0,325,54.44,1544.9,733.09
"高雄市","新興區振華里",956371,10407,1167,0.114,0.3179,0.5681,"430","462136","1075","616",573,1311,0.5278,0.4722,0.1602,0.2433,0.3997,0.1968,1,0,1,1,0,334,58.19,1669.06,729.5
"高雄市","新興區正氣里",924990,10407,1456,0.0955,0.3159,0.5886,"523","567101","1084","633",715,1583,0.5268,0.4732,0.1314,0.2426,0.4112,0.2148,0,0,0,3,1,409,57.2,1293.69,584.33
"高雄市","新興區中東里",1317312,10407,2863,0.0866,0.2756,0.6378,"833","801711","962","578",1544,3262,0.5113,0.4887,0.1793,0.2802,0.4224,0.118,1,1,0,6,2,720,46.66,853.18,403.84
"高雄市","鹽埕區博愛里",276775,10407,674,0.0475,0.1884,0.7641,"152","105410","693","465",325,729,0.5158,0.4842,0.1331,0.2853,0.3978,0.1838,0,0,0,0,0,140,43.61,851.62,379.66
"高雄市","鹽埕區慈愛里",171576,10407,338,0.0503,0.1746,0.7751,"95","81247","855","526",165,375,0.4987,0.5013,0.1387,0.2693,0.4213,0.1707,0,0,0,0,0,80,47.9,1039.85,457.54
"高雄市","鹽埕區府北里",1115959,10407,1993,0.0401,0.1831,0.7767,"388","254504","656","468",1117,2163,0.4619,0.5381,0.1341,0.2543,0.4313,0.1803,3,1,2,0,3,448,39.89,999.07,515.93
"高雄市","鹽埕區港都里",758195,10407,1154,0.0442,0.2374,0.7184,"296","227504","769","533",561,1281,0.5168,0.4832,0.1756,0.2717,0.3911,0.1616,1,1,0,0,1,289,51.52,1351.51,591.88
"高雄市","鹽埕區光明里",754003,10407,1442,0.0735,0.2517,0.6748,"409","354986","868","586",782,1568,0.5121,0.4879,0.1282,0.2551,0.4471,0.1696,0,0,0,2,1,352,45.42,964.2,480.87
"高雄市","鹽埕區河濱里",825471,10407,1756,0.0951,0.2859,0.619,"615","616597","1003","587",786,1934,0.5047,0.4953,0.1479,0.2911,0.4074,0.1536,1,1,0,0,0,447,57.53,1050.22,426.82
"高雄市","鹽埕區江南里",471881,10407,663,0.0573,0.2504,0.6923,"199","189490","952","560",282,755,0.4781,0.5219,0.1881,0.2728,0.3881,0.151,1,0,1,0,1,163,57.6,1673.34,625.01
"高雄市","鹽埕區江西里",588437,10407,1152,0.0738,0.2613,0.6649,"338","318824","943","593",518,1244,0.4823,0.5177,0.1383,0.2814,0.4301,0.1503,5,3,2,1,1,293,56.35,1135.98,473.02
"高雄市","鹽埕區教仁里",1033425,10407,2214,0.075,0.2552,0.6698,"669","1129047","1688","556",993,2472,0.5081,0.4919,0.1618,0.2884,0.3827,0.1671,4,1,3,3,3,561,56.33,1040.71,418.05
"高雄市","鹽埕區瀨南里",278268,10407,630,0.0571,0.2238,0.719,"176","226222","1285","561",310,667,0.4858,0.5142,0.1184,0.2639,0.4093,0.2084,0,0,0,0,0,154,49.68,897.64,417.19
"高雄市","鹽埕區藍橋里",666078,10407,1370,0.062,0.2482,0.6898,"370","291633","788","630",622,1556,0.5135,0.4865,0.1979,0.2641,0.4158,0.1221,2,1,1,1,2,362,57.92,1070.86,428.07
"高雄市","鹽埕區陸橋里",552652,10407,1293,0.0487,0.2258,0.7254,"308","250977","815","608",577,1420,0.5113,0.4887,0.143,0.2768,0.4035,0.1768,1,0,1,1,1,311,53.81,957.8,389.19
"高雄市","鹽埕區南端里",485298,10407,1044,0.0651,0.2644,0.6705,"308","316146","1026","529",454,1130,0.4991,0.5009,0.1584,0.2398,0.3929,0.2088,0,0,0,0,1,249,51.77,1068.94,429.47
"高雄市","鹽埕區沙地里",213456,10407,730,0.063,0.2575,0.6795,"219","371294","1695","607",313,812,0.516,0.484,0.1404,0.3067,0.3904,0.1626,0,0,0,1,0,153,48.73,681.97,262.88
"高雄市","鹽埕區壽星里",793267,10407,1381,0.0579,0.2223,0.7198,"356","297828","837","584",706,1507,0.4871,0.5129,0.1321,0.2488,0.4439,0.1752,3,2,1,0,0,340,48.5,1123.61,526.39
"高雄市","鹽埕區新豐里",375164,10407,836,0.073,0.2213,0.7057,"230","208918","908","589",448,987,0.4965,0.5035,0.2128,0.2837,0.3668,0.1368,3,1,2,1,0,209,47.07,837.42,380.11
"高雄市","鹽埕區新化里",361294,10407,639,0.0454,0.2113,0.7433,"166","107975","650","505",283,727,0.4869,0.5131,0.1898,0.2696,0.3769,0.1637,1,1,0,2,1,138,49.29,1276.66,496.97
"高雄市","鹽埕區新樂里",463992,10407,902,0.0953,0.2982,0.6064,"317","280973","886","592",402,986,0.498,0.502,0.1471,0.2718,0.4108,0.1704,0,0,0,1,1,253,62.94,1154.21,470.58
"高雄市","鹽埕區育仁里",418963,10407,795,0.0742,0.2604,0.6654,"251","211392","842","568",386,885,0.522,0.478,0.1593,0.2915,0.4011,0.148,3,2,1,1,0,177,45.85,1085.4,473.4
"高雄市","鹽埕區中山里",675949,10407,1130,0.0903,0.3257,0.5841,"409","395879","968","597",512,1251,0.518,0.482,0.1519,0.2726,0.3861,0.1894,1,0,1,2,0,296,58.5,1320.21,540.33
"高雄市","鹽埕區中原里",370797,10407,645,0.0698,0.2636,0.6667,"218","162063","743","528",295,725,0.5379,0.4621,0.1586,0.2607,0.4055,0.1752,1,1,0,0,0,155,54.39,1256.94,511.44
"高雄市","燕巢區安招里",1335365,10407,3565,0.0362,0.182,0.7818,"875","622748","712","537",1244,4025,0.4283,0.5717,0.1806,0.2748,0.3471,0.1975,4,1,3,0,2,784,63.48,1073.44,331.77
"高雄市","燕巢區東燕里",780052,10407,2451,0.0228,0.1754,0.8017,"522","354480","679","518",840,2819,0.4878,0.5122,0.2206,0.2987,0.3547,0.1259,1,0,1,1,3,540,64.13,928.63,276.71
"高雄市","燕巢區鳳雄里",1204110,10407,2522,0.0393,0.1943,0.7665,"597","457368","766","569",976,2769,0.467,0.533,0.1687,0.3016,0.3933,0.1365,4,2,2,2,1,572,58.55,1233.72,434.85
"高雄市","燕巢區橫山里",803440,10407,1948,0.0323,0.1679,0.7998,"427","290071","679","523",831,2140,0.429,0.571,0.1556,0.2958,0.4093,0.1393,2,1,1,1,2,447,53.15,966.84,375.44
"高雄市","燕巢區尖山里",551603,10407,1170,0.0256,0.1487,0.8256,"225","157814","701","526",443,1280,0.4828,0.5172,0.1508,0.2617,0.4008,0.1867,2,1,1,2,0,265,59.68,1245.15,430.94
"高雄市","燕巢區角宿里",1078121,10407,2734,0.0307,0.2169,0.7524,"671","520365","776","538",1072,3020,0.4798,0.5202,0.1821,0.3146,0.404,0.0993,2,1,1,1,1,688,64.24,1005.71,356.99
"高雄市","燕巢區金山里",103375,10407,491,0.0183,0.1263,0.8554,"87","54801","630","484",199,546,0.4304,0.5696,0.174,0.2912,0.3718,0.163,1,0,1,0,0,117,58.5,519.47,189.33
"高雄市","燕巢區南燕里",1527507,10407,3773,0.0329,0.1951,0.7721,"933","668725","717","563",1584,4351,0.4813,0.5187,0.2098,0.316,0.3654,0.1087,6,3,3,1,4,949,59.72,964.34,351.07
"高雄市","燕巢區瓊林里",841749,10407,2156,0.0311,0.2124,0.7565,"595","412687","694","543",816,2438,0.4832,0.5168,0.1874,0.3171,0.3852,0.1103,3,3,0,1,1,558,68.22,1031.56,345.26
"高雄市","燕巢區深水里",832083,10407,2632,0.0175,0.1436,0.8389,"576","354937","616","489",1022,2924,0.487,0.513,0.1611,0.2839,0.3875,0.1676,6,1,5,1,1,596,58.43,814.17,284.57
"高雄市","燕巢區西燕里",1449874,10407,3474,0.0354,0.2044,0.7602,"893","629209","705","550",1337,3927,0.4859,0.5141,0.2047,0.3086,0.3644,0.1222,6,4,2,3,3,833,62.44,1084.42,369.21
"高雄市","永安區保寧里",1023061,10407,2599,0.0323,0.2085,0.7591,"666","456345","685","545",1187,2970,0.496,0.504,0.2303,0.3259,0.3549,0.0889,3,2,1,1,2,761,63.74,861.89,344.46
"高雄市","永安區維新里",1203865,10407,3435,0.0408,0.2279,0.7313,"1000","658110","658","534",1535,4012,0.5057,0.4943,0.2251,0.3412,0.3517,0.082,5,2,3,4,2,936,60.94,784.28,300.07
"高雄市","永安區新港里",334784,10407,2474,0.0218,0.1778,0.8003,"517","313056","606","486",1160,2749,0.502,0.498,0.1732,0.2954,0.4227,0.1088,5,1,4,1,1,718,63.6,288.61,121.78
"高雄市","永安區鹽田里",46108,10407,390,0.0231,0.1974,0.7795,"92","62211","676","565",208,439,0.4692,0.5308,0.1663,0.2756,0.41,0.1481,0,0,0,0,0,118,57.28,221.67,105.03
"高雄市","永安區永安里",426340,10407,1593,0.0446,0.1965,0.7589,"393","260035","662","518",774,1787,0.4924,0.5076,0.1617,0.3139,0.385,0.1393,8,7,1,4,0,477,61.79,550.83,238.58
"高雄市","永安區永華里",498121,10407,1940,0.0381,0.2046,0.7572,"459","337190","735","540",914,2152,0.494,0.506,0.1868,0.2928,0.388,0.1324,2,1,1,0,0,563,61.94,544.99,231.47
"高雄市","梓官區赤東里",915688,10407,2374,0.024,0.1702,0.8058,"590","340328","577","478",873,2575,0.4835,0.5165,0.1526,0.3351,0.4,0.1122,1,0,1,1,0,498,56.66,1048.9,355.61
"高雄市","梓官區赤崁里",868367,10407,1951,0.0343,0.1825,0.7832,"504","307203","610","505",754,2194,0.469,0.531,0.175,0.3341,0.3756,0.1153,2,1,1,2,1,448,59.65,1151.68,395.79
"高雄市","梓官區赤西里",331243,10407,836,0.0347,0.1555,0.8098,"187","111695","597","504",344,944,0.4576,0.5424,0.1875,0.3051,0.4163,0.0911,1,1,0,1,0,186,54.07,962.92,350.89
"高雄市","梓官區大舍里",1705545,10407,3776,0.0318,0.1912,0.777,"966","608987","630","496",1455,4319,0.4756,0.5244,0.2068,0.3239,0.3575,0.1118,9,1,8,4,0,895,61.68,1172.2,394.89
"高雄市","梓官區典寶里",1151426,10407,2998,0.0497,0.2221,0.7282,"813","606707","781.5","505",1259,3273,0.4861,0.5139,0.172,0.3113,0.4195,0.0972,5,4,1,4,1,806,63.77,914.56,351.8
"高雄市","梓官區茄苳里",838848,10407,2437,0.0238,0.183,0.7932,"586","355161","606","503",904,2687,0.4775,0.5225,0.1626,0.3383,0.3956,0.1035,5,3,2,4,0,527,58.3,927.93,312.19
"高雄市","梓官區禮蚵里",890276,10407,2254,0.0262,0.1562,0.8177,"504","311891","619","486",818,2472,0.4862,0.5138,0.1618,0.3163,0.3981,0.1238,1,1,0,0,1,426,51.89,1088.36,360.14
"高雄市","梓官區同安里",312954,10407,1023,0.0342,0.1838,0.782,"269","192635","716","555",411,1195,0.4803,0.5197,0.2092,0.3172,0.3556,0.118,1,1,0,1,1,268,65.37,761.45,261.89
"高雄市","梓官區信蚵里",1264651,10407,2410,0.0228,0.1867,0.7905,"533","326085","612","471",915,2679,0.4797,0.5203,0.1889,0.358,0.3766,0.0765,2,1,1,5,3,543,58.83,1382.13,472.06
"高雄市","梓官區智蚵里",1347336,10407,2965,0.0432,0.1949,0.7619,"701","462577","660","526",1089,3273,0.4794,0.5206,0.1705,0.3401,0.3951,0.0944,4,3,1,1,1,706,64.71,1237.22,411.65
"高雄市","梓官區中崙里",431812,10407,1186,0.0346,0.2032,0.7622,"315","222731","707","584",481,1380,0.4891,0.5109,0.2196,0.287,0.3833,0.1101,1,1,0,1,0,305,63.67,897.74,312.91
"高雄市","梓官區梓和里",978570,10407,2406,0.0557,0.2265,0.7178,"688","473791","689","539",912,2791,0.502,0.498,0.2071,0.3131,0.363,0.1168,5,4,1,2,1,573,62.9,1072.99,350.62
"高雄市","梓官區梓平里",696319,10407,1493,0.0395,0.2411,0.7194,"416","303868","730","608",552,1741,0.4968,0.5032,0.2229,0.324,0.3601,0.093,3,2,1,3,1,377,68.3,1261.45,399.95
"高雄市","梓官區梓信里",872725,10407,2233,0.0461,0.2123,0.7416,"619","441942","714","550",891,2556,0.4855,0.5145,0.2015,0.3126,0.376,0.1099,3,3,0,0,3,583,65.58,979.49,341.44
"高雄市","梓官區梓義里",961313,10407,2106,0.0508,0.2004,0.7488,"562","414634","738","572",885,2386,0.4908,0.5092,0.1961,0.306,0.3776,0.1203,2,0,2,2,0,500,56.5,1086.23,402.9
"高雄市","左營區菜公里",12730254,10407,28194,0.0902,0.2938,0.616,"9078","9373976","1033","787",12680,34427,0.521,0.479,0.2877,0.2776,0.3731,0.0617,49,24,25,19,8,8223,64.62,1003.96,369.78
"高雄市","左營區城南里",227141,10407,542,0.0572,0.1993,0.7435,"148","102911","695","540",233,578,0.5017,0.4983,0.1315,0.2543,0.4118,0.2024,1,1,0,0,1,130,55.79,974.85,392.98
"高雄市","左營區崇實里",1573957,10407,3133,0.1041,0.3355,0.5605,"1124","1075074","786","741",1756,3686,0.516,0.484,0.201,0.4235,0.3109,0.0646,20,8,12,6,3,1049,59.74,896.33,427.01
"高雄市","左營區頂北里",255636,10407,569,0.0457,0.2373,0.717,"147","101566","691","502",274,615,0.4976,0.5024,0.122,0.2732,0.4098,0.1951,0,0,0,0,1,141,51.27,932.98,415.67
"高雄市","左營區頂西里",448090,10407,1040,0.0471,0.1913,0.7615,"256","184123","719","566",459,1142,0.4799,0.5201,0.1524,0.2566,0.3993,0.1918,1,1,0,0,1,248,54.39,976.23,392.37
"高雄市","左營區福山里",14729564,10407,33870,0.0811,0.2868,0.6322,"10403","10298364","990","753",16046,42537,0.5247,0.4753,0.3106,0.2842,0.3552,0.0501,62,34,28,30,20,10067,62.54,917.96,346.28
"高雄市","左營區光輝里",964444,10407,2530,0.0743,0.2609,0.6648,"886","706800","798","599",1201,2904,0.5176,0.4824,0.1815,0.2806,0.3843,0.1536,2,2,0,0,0,673,56.46,803.03,332.11
"高雄市","左營區果峰里",632465,10407,1745,0.0338,0.2017,0.7645,"383","248276","648","541",857,1866,0.508,0.492,0.1152,0.2508,0.4169,0.217,2,1,1,0,0,353,41.58,738,338.94
"高雄市","左營區果惠里",508194,10407,1623,0.0339,0.2323,0.7338,"344","224793","653","515",792,1704,0.5293,0.4707,0.1262,0.2559,0.4331,0.1849,3,1,2,1,0,372,46.79,641.66,298.24
"高雄市","左營區果貿里",1208426,10407,2859,0.0609,0.2865,0.6527,"797","595033","747","622",1472,3102,0.53,0.47,0.1273,0.2863,0.3888,0.1976,3,0,3,4,2,751,50.85,820.94,389.56
"高雄市","左營區海勝里",2166577,10407,6055,0.0382,0.2089,0.7529,"1424","970788","682","569",2792,6576,0.5167,0.4833,0.146,0.2441,0.4037,0.2062,6,3,3,4,3,1227,43.87,775.99,329.47
"高雄市","左營區合群里",776528,10407,2499,0.076,0.2749,0.6491,"673","554601","1266.5","1152.5",1134,2643,0.4896,0.5104,0.0919,0.2194,0.3867,0.3019,2,2,0,2,4,625,54.73,684.77,293.81
"高雄市","左營區進學里",723222,10407,2682,0.0283,0.1443,0.8274,"411","277578","675","536",1603,2793,0.4354,0.5646,0.1078,0.2374,0.5102,0.1446,1,1,0,2,1,531,32.92,451.17,258.94
"高雄市","左營區莒光里",643379,10407,1818,0.0462,0.2486,0.7052,"545","361461","663","547",785,2011,0.4993,0.5007,0.1676,0.2795,0.3819,0.1711,2,2,0,4,1,427,54.05,819.59,319.93
"高雄市","左營區路東里",232809,10407,769,0.0676,0.2146,0.7178,"214","175116","818","634",319,835,0.4671,0.5329,0.1737,0.2515,0.4108,0.1641,2,2,0,1,0,186,58.13,729.81,278.81
"高雄市","左營區廟北里",445381,10407,946,0.0349,0.1459,0.8192,"215","129708","603","442",458,1037,0.4764,0.5236,0.1302,0.2989,0.378,0.1929,0,0,0,0,0,193,42.42,972.45,429.49
"高雄市","左營區廟東里",339602,10407,868,0.0288,0.1682,0.803,"171","102441","599","486",378,959,0.4567,0.5433,0.1429,0.2815,0.414,0.1616,1,1,0,2,0,183,48.93,898.42,354.12
"高雄市","左營區明建里",443965,10407,848,0.1073,0.3632,0.5295,"338","312188","996","955.5",456,999,0.5035,0.4965,0.1952,0.3243,0.3473,0.1331,5,5,0,2,1,268,58.9,973.61,444.41
"高雄市","左營區埤北里",396687,10407,1394,0.0273,0.1428,0.83,"307","211404","689","550",783,1487,0.4701,0.5299,0.0955,0.2118,0.4755,0.2172,2,1,1,1,1,363,46.9,506.62,266.77
"高雄市","左營區埤東里",408368,10407,1086,0.0285,0.1924,0.779,"245","255980","1045","504",542,1224,0.4706,0.5294,0.1855,0.2402,0.3766,0.1977,1,0,1,2,0,274,50.93,753.45,333.63
"高雄市","左營區埤西里",458735,10407,982,0.055,0.2138,0.7312,"294","222003","755","504",447,1057,0.4806,0.5194,0.1135,0.2677,0.4115,0.2072,0,0,0,2,2,232,52.13,1026.25,434
"高雄市","左營區屏山里",708644,10407,1694,0.0372,0.18,0.7828,"359","257783","718","548",898,1849,0.5208,0.4792,0.1385,0.2363,0.4381,0.1871,2,1,1,1,0,430,47.62,789.14,383.26
"高雄市","左營區廍北里",140007,10407,469,0.0341,0.162,0.8038,"91","80674","887","592",222,512,0.4688,0.5312,0.1543,0.2676,0.3789,0.1992,0,0,0,0,0,101,45.7,630.66,273.45
"高雄市","左營區廍南里",83679,10407,646,0.0341,0.2121,0.7539,"171","127163","744","494",303,709,0.4584,0.5416,0.1283,0.2722,0.409,0.1904,2,2,0,0,0,138,46,276.17,118.02
"高雄市","左營區聖后里",266574,10407,793,0.0429,0.1639,0.7932,"222","137023","617","461",377,864,0.4826,0.5174,0.125,0.2616,0.4225,0.191,0,0,0,0,1,187,49.73,707.09,308.53
"高雄市","左營區聖南里",195285,10407,544,0.0625,0.1857,0.7518,"143","112090","784","565",219,633,0.4882,0.5118,0.1754,0.2954,0.3697,0.1596,0,0,0,1,1,123,55.91,891.71,308.51
